"cell_value","category_code","geo_level_code","data_type_code","time","Quarter"
45,"FORSALE","US","NOTSTD","2001-06","2001-Q2"
181,"FORSALE","US","UNDERC","2001-06","2001-Q2"
79,"SOLD","US","TOTAL","2001-06","2001-Q2"
29,"SOLD","US","NOTSTD","2001-06","2001-Q2"
31,"SOLD","US","UNDERC","2001-06","2001-Q2"
211700,"SOLD","US","AVERAG","2001-06","2001-Q2"
19,"SOLD","US","COMPED","2001-06","2001-Q2"
179400,"SOLD","US","MEDIAN","2001-06","2001-Q2"
235,"ASOLD","WE","TOTAL","2001-06","2001-Q2"
68,"FORSALE","WE","TOTAL","2001-06","2001-Q2"
21,"SOLD","WE","TOTAL","2001-06","2001-Q2"
154,"ASOLD","MW","TOTAL","2001-07","2001-Q3"
63,"FORSALE","MW","TOTAL","2001-07","2001-Q3"
13,"SOLD","MW","TOTAL","2001-07","2001-Q3"
72,"ASOLD","NE","TOTAL","2001-07","2001-Q3"
24,"FORSALE","NE","TOTAL","2001-07","2001-Q3"
6,"SOLD","NE","TOTAL","2001-07","2001-Q3"
424,"ASOLD","SO","TOTAL","2001-07","2001-Q3"
148,"FORSALE","SO","TOTAL","2001-07","2001-Q3"
37,"SOLD","SO","TOTAL","2001-07","2001-Q3"
880,"ASOLD","US","TOTAL","2001-07","2001-Q3"
308,"ASOLD","US","NOTSTD","2001-07","2001-Q3"
342,"ASOLD","US","UNDERC","2001-07","2001-Q3"
230,"ASOLD","US","COMPED","2001-07","2001-Q3"
191,"FORSALE","US","UNDERC","2001-07","2001-Q3"
306,"FORSALE","US","TOTAL","2001-07","2001-Q3"
4.6,"FORSALE","US","MMTHS","2001-07","2001-Q3"
43,"FORSALE","US","NOTSTD","2001-07","2001-Q3"
4,"FORSALE","US","MONSUP","2001-07","2001-Q3"
73,"FORSALE","US","COMPED","2001-07","2001-Q3"
305,"FORSALE","US","TOTAL","2001-07","2001-Q3"
4.2,"FORSALE","US","MONSUP","2001-07","2001-Q3"
76,"FORSALE","US","COMPED","2001-07","2001-Q3"
43,"FORSALE","US","NOTSTD","2001-07","2001-Q3"
186,"FORSALE","US","UNDERC","2001-07","2001-Q3"
25,"SOLD","US","NOTSTD","2001-07","2001-Q3"
30,"SOLD","US","UNDERC","2001-07","2001-Q3"
209300,"SOLD","US","AVERAG","2001-07","2001-Q3"
21,"SOLD","US","COMPED","2001-07","2001-Q3"
175000,"SOLD","US","MEDIAN","2001-07","2001-Q3"
76,"SOLD","US","TOTAL","2001-07","2001-Q3"
230,"ASOLD","WE","TOTAL","2001-07","2001-Q3"
70,"FORSALE","WE","TOTAL","2001-07","2001-Q3"
20,"SOLD","WE","TOTAL","2001-07","2001-Q3"
147,"ASOLD","MW","TOTAL","2001-08","2001-Q3"
67,"FORSALE","MW","TOTAL","2001-08","2001-Q3"
13,"SOLD","MW","TOTAL","2001-08","2001-Q3"
65,"ASOLD","NE","TOTAL","2001-08","2001-Q3"
25,"FORSALE","NE","TOTAL","2001-08","2001-Q3"
6,"SOLD","NE","TOTAL","2001-08","2001-Q3"
423,"ASOLD","SO","TOTAL","2001-08","2001-Q3"
149,"FORSALE","SO","TOTAL","2001-08","2001-Q3"
36,"SOLD","SO","TOTAL","2001-08","2001-Q3"
866,"ASOLD","US","TOTAL","2001-08","2001-Q3"
302,"ASOLD","US","NOTSTD","2001-08","2001-Q3"
337,"ASOLD","US","UNDERC","2001-08","2001-Q3"
227,"ASOLD","US","COMPED","2001-08","2001-Q3"
188,"FORSALE","US","UNDERC","2001-08","2001-Q3"
310,"FORSALE","US","TOTAL","2001-08","2001-Q3"
4.4,"FORSALE","US","MMTHS","2001-08","2001-Q3"
48,"FORSALE","US","NOTSTD","2001-08","2001-Q3"
4.2,"FORSALE","US","MONSUP","2001-08","2001-Q3"
74,"FORSALE","US","COMPED","2001-08","2001-Q3"
308,"FORSALE","US","TOTAL","2001-08","2001-Q3"
4.4,"FORSALE","US","MONSUP","2001-08","2001-Q3"
77,"FORSALE","US","COMPED","2001-08","2001-Q3"
44,"FORSALE","US","NOTSTD","2001-08","2001-Q3"
187,"FORSALE","US","UNDERC","2001-08","2001-Q3"
25,"SOLD","US","NOTSTD","2001-08","2001-Q3"
30,"SOLD","US","UNDERC","2001-08","2001-Q3"
19,"SOLD","US","COMPED","2001-08","2001-Q3"
207500,"SOLD","US","AVERAG","2001-08","2001-Q3"
173700,"SOLD","US","MEDIAN","2001-08","2001-Q3"
74,"SOLD","US","TOTAL","2001-08","2001-Q3"
231,"ASOLD","WE","TOTAL","2001-08","2001-Q3"
69,"FORSALE","WE","TOTAL","2001-08","2001-Q3"
20,"SOLD","WE","TOTAL","2001-08","2001-Q3"
161,"ASOLD","MW","TOTAL","2001-09","2001-Q3"
68,"FORSALE","MW","TOTAL","2001-09","2001-Q3"
12,"SOLD","MW","TOTAL","2001-09","2001-Q3"
51,"ASOLD","NE","TOTAL","2001-09","2001-Q3"
26,"FORSALE","NE","TOTAL","2001-09","2001-Q3"
4,"SOLD","NE","TOTAL","2001-09","2001-Q3"
429,"ASOLD","SO","TOTAL","2001-09","2001-Q3"
146,"FORSALE","SO","TOTAL","2001-09","2001-Q3"
33,"SOLD","SO","TOTAL","2001-09","2001-Q3"
853,"ASOLD","US","TOTAL","2001-09","2001-Q3"
310,"ASOLD","US","NOTSTD","2001-09","2001-Q3"
320,"ASOLD","US","UNDERC","2001-09","2001-Q3"
223,"ASOLD","US","COMPED","2001-09","2001-Q3"
191,"FORSALE","US","UNDERC","2001-09","2001-Q3"
310,"FORSALE","US","TOTAL","2001-09","2001-Q3"
4,"FORSALE","US","MMTHS","2001-09","2001-Q3"
40,"FORSALE","US","NOTSTD","2001-09","2001-Q3"
4.7,"FORSALE","US","MONSUP","2001-09","2001-Q3"
78,"FORSALE","US","COMPED","2001-09","2001-Q3"
4.4,"FORSALE","US","MONSUP","2001-09","2001-Q3"
310,"FORSALE","US","TOTAL","2001-09","2001-Q3"
79,"FORSALE","US","COMPED","2001-09","2001-Q3"
40,"FORSALE","US","NOTSTD","2001-09","2001-Q3"
191,"FORSALE","US","UNDERC","2001-09","2001-Q3"
23,"SOLD","US","NOTSTD","2001-09","2001-Q3"
25,"SOLD","US","UNDERC","2001-09","2001-Q3"
203300,"SOLD","US","AVERAG","2001-09","2001-Q3"
18,"SOLD","US","COMPED","2001-09","2001-Q3"
166400,"SOLD","US","MEDIAN","2001-09","2001-Q3"
66,"SOLD","US","TOTAL","2001-09","2001-Q3"
212,"ASOLD","WE","TOTAL","2001-09","2001-Q3"
70,"FORSALE","WE","TOTAL","2001-09","2001-Q3"
16,"SOLD","WE","TOTAL","2001-09","2001-Q3"
153,"ASOLD","MW","TOTAL","2001-10","2001-Q4"
69,"FORSALE","MW","TOTAL","2001-10","2001-Q4"
12,"SOLD","MW","TOTAL","2001-10","2001-Q4"
67,"ASOLD","NE","TOTAL","2001-10","2001-Q4"
27,"FORSALE","NE","TOTAL","2001-10","2001-Q4"
5,"SOLD","NE","TOTAL","2001-10","2001-Q4"
440,"ASOLD","SO","TOTAL","2001-10","2001-Q4"
146,"FORSALE","SO","TOTAL","2001-10","2001-Q4"
33,"SOLD","SO","TOTAL","2001-10","2001-Q4"
871,"ASOLD","US","TOTAL","2001-10","2001-Q4"
289,"ASOLD","US","NOTSTD","2001-10","2001-Q4"
339,"ASOLD","US","UNDERC","2001-10","2001-Q4"
243,"ASOLD","US","COMPED","2001-10","2001-Q4"
314,"FORSALE","US","TOTAL","2001-10","2001-Q4"
3.7,"FORSALE","US","MMTHS","2001-10","2001-Q4"
40,"FORSALE","US","NOTSTD","2001-10","2001-Q4"
4.8,"FORSALE","US","MONSUP","2001-10","2001-Q4"
79,"FORSALE","US","COMPED","2001-10","2001-Q4"
195,"FORSALE","US","UNDERC","2001-10","2001-Q4"
4.3,"FORSALE","US","MONSUP","2001-10","2001-Q4"
308,"FORSALE","US","TOTAL","2001-10","2001-Q4"
78,"FORSALE","US","COMPED","2001-10","2001-Q4"
41,"FORSALE","US","NOTSTD","2001-10","2001-Q4"
189,"FORSALE","US","UNDERC","2001-10","2001-Q4"
26,"SOLD","US","UNDERC","2001-10","2001-Q4"
207100,"SOLD","US","AVERAG","2001-10","2001-Q4"
19,"SOLD","US","COMPED","2001-10","2001-Q4"
171300,"SOLD","US","MEDIAN","2001-10","2001-Q4"
66,"SOLD","US","TOTAL","2001-10","2001-Q4"
20,"SOLD","US","NOTSTD","2001-10","2001-Q4"
211,"ASOLD","WE","TOTAL","2001-10","2001-Q4"
71,"FORSALE","WE","TOTAL","2001-10","2001-Q4"
16,"SOLD","WE","TOTAL","2001-10","2001-Q4"
171,"ASOLD","MW","TOTAL","2001-11","2001-Q4"
70,"FORSALE","MW","TOTAL","2001-11","2001-Q4"
13,"SOLD","MW","TOTAL","2001-11","2001-Q4"
70,"ASOLD","NE","TOTAL","2001-11","2001-Q4"
27,"FORSALE","NE","TOTAL","2001-11","2001-Q4"
5,"SOLD","NE","TOTAL","2001-11","2001-Q4"
472,"ASOLD","SO","TOTAL","2001-11","2001-Q4"
144,"FORSALE","SO","TOTAL","2001-11","2001-Q4"
35,"SOLD","SO","TOTAL","2001-11","2001-Q4"
924,"ASOLD","US","TOTAL","2001-11","2001-Q4"
308,"ASOLD","US","NOTSTD","2001-11","2001-Q4"
348,"ASOLD","US","UNDERC","2001-11","2001-Q4"
268,"ASOLD","US","COMPED","2001-11","2001-Q4"
4,"FORSALE","US","MMTHS","2001-11","2001-Q4"
40,"FORSALE","US","NOTSTD","2001-11","2001-Q4"
4.7,"FORSALE","US","MONSUP","2001-11","2001-Q4"
79,"FORSALE","US","COMPED","2001-11","2001-Q4"
195,"FORSALE","US","UNDERC","2001-11","2001-Q4"
313,"FORSALE","US","TOTAL","2001-11","2001-Q4"
4.1,"FORSALE","US","MONSUP","2001-11","2001-Q4"
308,"FORSALE","US","TOTAL","2001-11","2001-Q4"
77,"FORSALE","US","COMPED","2001-11","2001-Q4"
40,"FORSALE","US","NOTSTD","2001-11","2001-Q4"
191,"FORSALE","US","UNDERC","2001-11","2001-Q4"
25,"SOLD","US","UNDERC","2001-11","2001-Q4"
206900,"SOLD","US","AVERAG","2001-11","2001-Q4"
21,"SOLD","US","COMPED","2001-11","2001-Q4"
168100,"SOLD","US","MEDIAN","2001-11","2001-Q4"
67,"SOLD","US","TOTAL","2001-11","2001-Q4"
22,"SOLD","US","NOTSTD","2001-11","2001-Q4"
211,"ASOLD","WE","TOTAL","2001-11","2001-Q4"
72,"FORSALE","WE","TOTAL","2001-11","2001-Q4"
14,"SOLD","WE","TOTAL","2001-11","2001-Q4"
162,"ASOLD","MW","TOTAL","2001-12","2001-Q4"
70,"FORSALE","MW","TOTAL","2001-12","2001-Q4"
73,"ASOLD","NE","TOTAL","2001-12","2001-Q4"
28,"FORSALE","NE","TOTAL","2001-12","2001-Q4"
5,"SOLD","NE","TOTAL","2001-12","2001-Q4"
464,"ASOLD","SO","TOTAL","2001-12","2001-Q4"
142,"FORSALE","SO","TOTAL","2001-12","2001-Q4"
10,"SOLD","MW","TOTAL","2001-12","2001-Q4"
33,"SOLD","SO","TOTAL","2001-12","2001-Q4"
979,"ASOLD","US","TOTAL","2001-12","2001-Q4"
346,"ASOLD","US","NOTSTD","2001-12","2001-Q4"
387,"ASOLD","US","UNDERC","2001-12","2001-Q4"
246,"ASOLD","US","COMPED","2001-12","2001-Q4"
4.1,"FORSALE","US","MMTHS","2001-12","2001-Q4"
39,"FORSALE","US","NOTSTD","2001-12","2001-Q4"
4.7,"FORSALE","US","MONSUP","2001-12","2001-Q4"
79,"FORSALE","US","COMPED","2001-12","2001-Q4"
191,"FORSALE","US","UNDERC","2001-12","2001-Q4"
310,"FORSALE","US","TOTAL","2001-12","2001-Q4"
3.8,"FORSALE","US","MONSUP","2001-12","2001-Q4"
308,"FORSALE","US","TOTAL","2001-12","2001-Q4"
76,"FORSALE","US","COMPED","2001-12","2001-Q4"
42,"FORSALE","US","NOTSTD","2001-12","2001-Q4"
190,"FORSALE","US","UNDERC","2001-12","2001-Q4"
24,"SOLD","US","UNDERC","2001-12","2001-Q4"
228700,"SOLD","US","AVERAG","2001-12","2001-Q4"
19,"SOLD","US","COMPED","2001-12","2001-Q4"
180200,"SOLD","US","MEDIAN","2001-12","2001-Q4"
66,"SOLD","US","TOTAL","2001-12","2001-Q4"
23,"SOLD","US","NOTSTD","2001-12","2001-Q4"
280,"ASOLD","WE","TOTAL","2001-12","2001-Q4"
69,"FORSALE","WE","TOTAL","2001-12","2001-Q4"
18,"SOLD","WE","TOTAL","2001-12","2001-Q4"
180,"ASOLD","MW","TOTAL","2002-01","2002-Q1"
71,"FORSALE","MW","TOTAL","2002-01","2002-Q1"
12,"SOLD","MW","TOTAL","2002-01","2002-Q1"
67,"ASOLD","NE","TOTAL","2002-01","2002-Q1"
27,"FORSALE","NE","TOTAL","2002-01","2002-Q1"
5,"SOLD","NE","TOTAL","2002-01","2002-Q1"
399,"ASOLD","SO","TOTAL","2002-01","2002-Q1"
145,"FORSALE","SO","TOTAL","2002-01","2002-Q1"
32,"SOLD","SO","TOTAL","2002-01","2002-Q1"
880,"ASOLD","US","TOTAL","2002-01","2002-Q1"
304,"ASOLD","US","NOTSTD","2002-01","2002-Q1"
337,"ASOLD","US","UNDERC","2002-01","2002-Q1"
239,"ASOLD","US","COMPED","2002-01","2002-Q1"
43,"FORSALE","US","NOTSTD","2002-01","2002-Q1"
4.7,"FORSALE","US","MONSUP","2002-01","2002-Q1"
80,"FORSALE","US","COMPED","2002-01","2002-Q1"
190,"FORSALE","US","UNDERC","2002-01","2002-Q1"
313,"FORSALE","US","TOTAL","2002-01","2002-Q1"
4.3,"FORSALE","US","MMTHS","2002-01","2002-Q1"
4.2,"FORSALE","US","MONSUP","2002-01","2002-Q1"
310,"FORSALE","US","TOTAL","2002-01","2002-Q1"
77,"FORSALE","US","COMPED","2002-01","2002-Q1"
43,"FORSALE","US","NOTSTD","2002-01","2002-Q1"
190,"FORSALE","US","UNDERC","2002-01","2002-Q1"
24,"SOLD","US","UNDERC","2002-01","2002-Q1"
226900,"SOLD","US","AVERAG","2002-01","2002-Q1"
17,"SOLD","US","COMPED","2002-01","2002-Q1"
187100,"SOLD","US","MEDIAN","2002-01","2002-Q1"
66,"SOLD","US","TOTAL","2002-01","2002-Q1"
25,"SOLD","US","NOTSTD","2002-01","2002-Q1"
234,"ASOLD","WE","TOTAL","2002-01","2002-Q1"
70,"FORSALE","WE","TOTAL","2002-01","2002-Q1"
18,"SOLD","WE","TOTAL","2002-01","2002-Q1"
173,"ASOLD","MW","TOTAL","2002-02","2002-Q1"
66,"ASOLD","NE","TOTAL","2002-02","2002-Q1"
26,"FORSALE","NE","TOTAL","2002-02","2002-Q1"
6,"SOLD","NE","TOTAL","2002-02","2002-Q1"
70,"FORSALE","MW","TOTAL","2002-02","2002-Q1"
15,"SOLD","MW","TOTAL","2002-02","2002-Q1"
450,"ASOLD","SO","TOTAL","2002-02","2002-Q1"
146,"FORSALE","SO","TOTAL","2002-02","2002-Q1"
40,"SOLD","SO","TOTAL","2002-02","2002-Q1"
948,"ASOLD","US","TOTAL","2002-02","2002-Q1"
329,"ASOLD","US","NOTSTD","2002-02","2002-Q1"
379,"ASOLD","US","UNDERC","2002-02","2002-Q1"
240,"ASOLD","US","COMPED","2002-02","2002-Q1"
3.7,"FORSALE","US","MONSUP","2002-02","2002-Q1"
81,"FORSALE","US","COMPED","2002-02","2002-Q1"
187,"FORSALE","US","UNDERC","2002-02","2002-Q1"
309,"FORSALE","US","TOTAL","2002-02","2002-Q1"
4.5,"FORSALE","US","MMTHS","2002-02","2002-Q1"
41,"FORSALE","US","NOTSTD","2002-02","2002-Q1"
4,"FORSALE","US","MONSUP","2002-02","2002-Q1"
313,"FORSALE","US","TOTAL","2002-02","2002-Q1"
79,"FORSALE","US","COMPED","2002-02","2002-Q1"
42,"FORSALE","US","NOTSTD","2002-02","2002-Q1"
192,"FORSALE","US","UNDERC","2002-02","2002-Q1"
226500,"SOLD","US","AVERAG","2002-02","2002-Q1"
20,"SOLD","US","COMPED","2002-02","2002-Q1"
191100,"SOLD","US","MEDIAN","2002-02","2002-Q1"
84,"SOLD","US","TOTAL","2002-02","2002-Q1"
31,"SOLD","US","NOTSTD","2002-02","2002-Q1"
32,"SOLD","US","UNDERC","2002-02","2002-Q1"
259,"ASOLD","WE","TOTAL","2002-02","2002-Q1"
67,"FORSALE","WE","TOTAL","2002-02","2002-Q1"
23,"SOLD","WE","TOTAL","2002-02","2002-Q1"
154,"ASOLD","MW","TOTAL","2002-03","2002-Q1"
72,"FORSALE","MW","TOTAL","2002-03","2002-Q1"
16,"SOLD","MW","TOTAL","2002-03","2002-Q1"
65,"ASOLD","NE","TOTAL","2002-03","2002-Q1"
26,"FORSALE","NE","TOTAL","2002-03","2002-Q1"
6,"SOLD","NE","TOTAL","2002-03","2002-Q1"
430,"ASOLD","SO","TOTAL","2002-03","2002-Q1"
147,"FORSALE","SO","TOTAL","2002-03","2002-Q1"
41,"SOLD","SO","TOTAL","2002-03","2002-Q1"
923,"ASOLD","US","TOTAL","2002-03","2002-Q1"
333,"ASOLD","US","NOTSTD","2002-03","2002-Q1"
351,"ASOLD","US","UNDERC","2002-03","2002-Q1"
239,"ASOLD","US","COMPED","2002-03","2002-Q1"
3.4,"FORSALE","US","MONSUP","2002-03","2002-Q1"
78,"FORSALE","US","COMPED","2002-03","2002-Q1"
189,"FORSALE","US","UNDERC","2002-03","2002-Q1"
307,"FORSALE","US","TOTAL","2002-03","2002-Q1"
4.8,"FORSALE","US","MMTHS","2002-03","2002-Q1"
40,"FORSALE","US","NOTSTD","2002-03","2002-Q1"
4.1,"FORSALE","US","MONSUP","2002-03","2002-Q1"
316,"FORSALE","US","TOTAL","2002-03","2002-Q1"
80,"FORSALE","US","COMPED","2002-03","2002-Q1"
40,"FORSALE","US","NOTSTD","2002-03","2002-Q1"
196,"FORSALE","US","UNDERC","2002-03","2002-Q1"
227100,"SOLD","US","AVERAG","2002-03","2002-Q1"
22,"SOLD","US","COMPED","2002-03","2002-Q1"
183400,"SOLD","US","MEDIAN","2002-03","2002-Q1"
90,"SOLD","US","TOTAL","2002-03","2002-Q1"
34,"SOLD","US","NOTSTD","2002-03","2002-Q1"
34,"SOLD","US","UNDERC","2002-03","2002-Q1"
274,"ASOLD","WE","TOTAL","2002-03","2002-Q1"
63,"FORSALE","WE","TOTAL","2002-03","2002-Q1"
27,"SOLD","WE","TOTAL","2002-03","2002-Q1"
171,"ASOLD","MW","TOTAL","2002-04","2002-Q2"
17,"SOLD","MW","TOTAL","2002-04","2002-Q2"
58,"ASOLD","NE","TOTAL","2002-04","2002-Q2"
28,"FORSALE","NE","TOTAL","2002-04","2002-Q2"
75,"FORSALE","MW","TOTAL","2002-04","2002-Q2"
6,"SOLD","NE","TOTAL","2002-04","2002-Q2"
438,"ASOLD","SO","TOTAL","2002-04","2002-Q2"
153,"FORSALE","SO","TOTAL","2002-04","2002-Q2"
39,"SOLD","SO","TOTAL","2002-04","2002-Q2"
936,"ASOLD","US","TOTAL","2002-04","2002-Q2"
360,"ASOLD","US","NOTSTD","2002-04","2002-Q2"
348,"ASOLD","US","UNDERC","2002-04","2002-Q2"
228,"ASOLD","US","COMPED","2002-04","2002-Q2"
82,"FORSALE","US","COMPED","2002-04","2002-Q2"
191,"FORSALE","US","UNDERC","2002-04","2002-Q2"
320,"FORSALE","US","TOTAL","2002-04","2002-Q2"
4.3,"FORSALE","US","MMTHS","2002-04","2002-Q2"
47,"FORSALE","US","NOTSTD","2002-04","2002-Q2"
3.7,"FORSALE","US","MONSUP","2002-04","2002-Q2"
324,"FORSALE","US","TOTAL","2002-04","2002-Q2"
4.3,"FORSALE","US","MONSUP","2002-04","2002-Q2"
83,"FORSALE","US","COMPED","2002-04","2002-Q2"
47,"FORSALE","US","NOTSTD","2002-04","2002-Q2"
194,"FORSALE","US","UNDERC","2002-04","2002-Q2"
86,"SOLD","US","TOTAL","2002-04","2002-Q2"
35,"SOLD","US","NOTSTD","2002-04","2002-Q2"
32,"SOLD","US","UNDERC","2002-04","2002-Q2"
228100,"SOLD","US","AVERAG","2002-04","2002-Q2"
19,"SOLD","US","COMPED","2002-04","2002-Q2"
187100,"SOLD","US","MEDIAN","2002-04","2002-Q2"
269,"ASOLD","WE","TOTAL","2002-04","2002-Q2"
65,"FORSALE","WE","TOTAL","2002-04","2002-Q2"
25,"SOLD","WE","TOTAL","2002-04","2002-Q2"
183,"ASOLD","MW","TOTAL","2002-05","2002-Q2"
75,"FORSALE","MW","TOTAL","2002-05","2002-Q2"
17,"SOLD","MW","TOTAL","2002-05","2002-Q2"
70,"ASOLD","NE","TOTAL","2002-05","2002-Q2"
30,"FORSALE","NE","TOTAL","2002-05","2002-Q2"
6,"SOLD","NE","TOTAL","2002-05","2002-Q2"
442,"ASOLD","SO","TOTAL","2002-05","2002-Q2"
156,"FORSALE","SO","TOTAL","2002-05","2002-Q2"
39,"SOLD","SO","TOTAL","2002-05","2002-Q2"
978,"ASOLD","US","TOTAL","2002-05","2002-Q2"
358,"ASOLD","US","NOTSTD","2002-05","2002-Q2"
360,"ASOLD","US","UNDERC","2002-05","2002-Q2"
260,"ASOLD","US","COMPED","2002-05","2002-Q2"
83,"FORSALE","US","COMPED","2002-05","2002-Q2"
198,"FORSALE","US","UNDERC","2002-05","2002-Q2"
327,"FORSALE","US","TOTAL","2002-05","2002-Q2"
4,"FORSALE","US","MMTHS","2002-05","2002-Q2"
46,"FORSALE","US","NOTSTD","2002-05","2002-Q2"
3.7,"FORSALE","US","MONSUP","2002-05","2002-Q2"
4,"FORSALE","US","MONSUP","2002-05","2002-Q2"
327,"FORSALE","US","TOTAL","2002-05","2002-Q2"
83,"FORSALE","US","COMPED","2002-05","2002-Q2"
44,"FORSALE","US","NOTSTD","2002-05","2002-Q2"
200,"FORSALE","US","UNDERC","2002-05","2002-Q2"
226500,"SOLD","US","AVERAG","2002-05","2002-Q2"
23,"SOLD","US","COMPED","2002-05","2002-Q2"
181000,"SOLD","US","MEDIAN","2002-05","2002-Q2"
88,"SOLD","US","TOTAL","2002-05","2002-Q2"
32,"SOLD","US","NOTSTD","2002-05","2002-Q2"
34,"SOLD","US","UNDERC","2002-05","2002-Q2"
283,"ASOLD","WE","TOTAL","2002-05","2002-Q2"
66,"FORSALE","WE","TOTAL","2002-05","2002-Q2"
25,"SOLD","WE","TOTAL","2002-05","2002-Q2"
15,"SOLD","MW","TOTAL","2002-06","2002-Q2"
71,"ASOLD","NE","TOTAL","2002-06","2002-Q2"
30,"FORSALE","NE","TOTAL","2002-06","2002-Q2"
158,"ASOLD","MW","TOTAL","2002-06","2002-Q2"
77,"FORSALE","MW","TOTAL","2002-06","2002-Q2"
6,"SOLD","NE","TOTAL","2002-06","2002-Q2"
442,"ASOLD","SO","TOTAL","2002-06","2002-Q2"
157,"FORSALE","SO","TOTAL","2002-06","2002-Q2"
37,"SOLD","SO","TOTAL","2002-06","2002-Q2"
957,"ASOLD","US","TOTAL","2002-06","2002-Q2"
335,"ASOLD","US","NOTSTD","2002-06","2002-Q2"
393,"ASOLD","US","UNDERC","2002-06","2002-Q2"
229,"ASOLD","US","COMPED","2002-06","2002-Q2"
83,"FORSALE","US","COMPED","2002-06","2002-Q2"
202,"FORSALE","US","UNDERC","2002-06","2002-Q2"
328,"FORSALE","US","TOTAL","2002-06","2002-Q2"
4.1,"FORSALE","US","MMTHS","2002-06","2002-Q2"
42,"FORSALE","US","NOTSTD","2002-06","2002-Q2"
3.9,"FORSALE","US","MONSUP","2002-06","2002-Q2"
4.2,"FORSALE","US","MONSUP","2002-06","2002-Q2"
328,"FORSALE","US","TOTAL","2002-06","2002-Q2"
85,"FORSALE","US","COMPED","2002-06","2002-Q2"
41,"FORSALE","US","NOTSTD","2002-06","2002-Q2"
202,"FORSALE","US","UNDERC","2002-06","2002-Q2"
20,"SOLD","US","COMPED","2002-06","2002-Q2"
190600,"SOLD","US","MEDIAN","2002-06","2002-Q2"
84,"SOLD","US","TOTAL","2002-06","2002-Q2"
29,"SOLD","US","NOTSTD","2002-06","2002-Q2"
36,"SOLD","US","UNDERC","2002-06","2002-Q2"
225200,"SOLD","US","AVERAG","2002-06","2002-Q2"
286,"ASOLD","WE","TOTAL","2002-06","2002-Q2"
64,"FORSALE","WE","TOTAL","2002-06","2002-Q2"
26,"SOLD","WE","TOTAL","2002-06","2002-Q2"
186,"ASOLD","MW","TOTAL","2002-07","2002-Q3"
77,"FORSALE","MW","TOTAL","2002-07","2002-Q3"
16,"SOLD","MW","TOTAL","2002-07","2002-Q3"
63,"ASOLD","NE","TOTAL","2002-07","2002-Q3"
31,"FORSALE","NE","TOTAL","2002-07","2002-Q3"
5,"SOLD","NE","TOTAL","2002-07","2002-Q3"
456,"ASOLD","SO","TOTAL","2002-07","2002-Q3"
159,"FORSALE","SO","TOTAL","2002-07","2002-Q3"
39,"SOLD","SO","TOTAL","2002-07","2002-Q3"
956,"ASOLD","US","TOTAL","2002-07","2002-Q3"
328,"ASOLD","US","NOTSTD","2002-07","2002-Q3"
363,"ASOLD","US","UNDERC","2002-07","2002-Q3"
265,"ASOLD","US","COMPED","2002-07","2002-Q3"
79,"FORSALE","US","COMPED","2002-07","2002-Q3"
209,"FORSALE","US","UNDERC","2002-07","2002-Q3"
333,"FORSALE","US","TOTAL","2002-07","2002-Q3"
3.8,"FORSALE","US","MMTHS","2002-07","2002-Q3"
46,"FORSALE","US","NOTSTD","2002-07","2002-Q3"
4.1,"FORSALE","US","MONSUP","2002-07","2002-Q3"
4.2,"FORSALE","US","MONSUP","2002-07","2002-Q3"
333,"FORSALE","US","TOTAL","2002-07","2002-Q3"
83,"FORSALE","US","COMPED","2002-07","2002-Q3"
46,"FORSALE","US","NOTSTD","2002-07","2002-Q3"
204,"FORSALE","US","UNDERC","2002-07","2002-Q3"
175600,"SOLD","US","MEDIAN","2002-07","2002-Q3"
82,"SOLD","US","TOTAL","2002-07","2002-Q3"
27,"SOLD","US","NOTSTD","2002-07","2002-Q3"
32,"SOLD","US","UNDERC","2002-07","2002-Q3"
217800,"SOLD","US","AVERAG","2002-07","2002-Q3"
24,"SOLD","US","COMPED","2002-07","2002-Q3"
251,"ASOLD","WE","TOTAL","2002-07","2002-Q3"
66,"FORSALE","WE","TOTAL","2002-07","2002-Q3"
22,"SOLD","WE","TOTAL","2002-07","2002-Q3"
78,"FORSALE","MW","TOTAL","2002-08","2002-Q3"
18,"SOLD","MW","TOTAL","2002-08","2002-Q3"
55,"ASOLD","NE","TOTAL","2002-08","2002-Q3"
32,"FORSALE","NE","TOTAL","2002-08","2002-Q3"
205,"ASOLD","MW","TOTAL","2002-08","2002-Q3"
5,"SOLD","NE","TOTAL","2002-08","2002-Q3"
471,"ASOLD","SO","TOTAL","2002-08","2002-Q3"
157,"FORSALE","SO","TOTAL","2002-08","2002-Q3"
43,"SOLD","SO","TOTAL","2002-08","2002-Q3"
1014,"ASOLD","US","TOTAL","2002-08","2002-Q3"
384,"ASOLD","US","NOTSTD","2002-08","2002-Q3"
360,"ASOLD","US","UNDERC","2002-08","2002-Q3"
270,"ASOLD","US","COMPED","2002-08","2002-Q3"
80,"FORSALE","US","COMPED","2002-08","2002-Q3"
203,"FORSALE","US","UNDERC","2002-08","2002-Q3"
333,"FORSALE","US","TOTAL","2002-08","2002-Q3"
3.9,"FORSALE","US","MMTHS","2002-08","2002-Q3"
50,"FORSALE","US","NOTSTD","2002-08","2002-Q3"
3.7,"FORSALE","US","MONSUP","2002-08","2002-Q3"
4,"FORSALE","US","MONSUP","2002-08","2002-Q3"
