"cell_value","geo_level_code","data_type_code","time"
599,"MW","SALE","2007-Q4"
220,"MW","RNTSLD","2007-Q4"
1272,"MW","OFFMAR","2007-Q4"
237,"MW","OCCUSE","2007-Q4"
283,"MW","URE","2007-Q4"
752,"MW","OTH","2007-Q4"
13257,"NE","OWNOCC","2007-Q4"
7278,"NE","RNTOCC","2007-Q4"
2896,"NE","VACANT","2007-Q4"
1943,"NE","YRVAC","2007-Q4"
953,"NE","SEASON","2007-Q4"
518,"NE","RENT","2007-Q4"
299,"NE","SALE","2007-Q4"
173,"NE","RNTSLD","2007-Q4"
953,"NE","OFFMAR","2007-Q4"
258,"NE","OCCUSE","2007-Q4"
170,"NE","URE","2007-Q4"
525,"NE","OTH","2007-Q4"
23431,"NE","TOTAL","2007-Q4"
20535,"NE","OCC","2007-Q4"
48881,"SO","TOTAL","2007-Q4"
41160,"SO","OCC","2007-Q4"
28801,"SO","OWNOCC","2007-Q4"
12359,"SO","RNTOCC","2007-Q4"
7721,"SO","VACANT","2007-Q4"
6035,"SO","YRVAC","2007-Q4"
1686,"SO","SEASON","2007-Q4"
1762,"SO","RENT","2007-Q4"
870,"SO","SALE","2007-Q4"
442,"SO","RNTSLD","2007-Q4"
2960,"SO","OFFMAR","2007-Q4"
1005,"SO","OCCUSE","2007-Q4"
459,"SO","URE","2007-Q4"
1496,"SO","OTH","2007-Q4"
1020,"US","RNTSLD","2007-Q4"
4483,"US","SEASON","2007-Q4"
75720,"US","OWNOCC","2007-Q4"
2023,"US","OCCUSE","2007-Q4"
1119,"US","URE","2007-Q4"
36003,"US","RNTOCC","2007-Q4"
13428,"US","YRVAC","2007-Q4"
2194,"US","SALE","2007-Q4"
3204,"US","OTH","2007-Q4"
111724,"US","OCC","2007-Q4"
129634,"US","TOTAL","2007-Q4"
6346,"US","OFFMAR","2007-Q4"
17910,"US","VACANT","2007-Q4"
3867,"US","RENT","2007-Q4"
28052,"WE","TOTAL","2007-Q4"
24636,"WE","OCC","2007-Q4"
15445,"WE","OWNOCC","2007-Q4"
9191,"WE","RNTOCC","2007-Q4"
3415,"WE","VACANT","2007-Q4"
2448,"WE","YRVAC","2007-Q4"
967,"WE","SEASON","2007-Q4"
677,"WE","RENT","2007-Q4"
425,"WE","SALE","2007-Q4"
184,"WE","RNTSLD","2007-Q4"
1161,"WE","OFFMAR","2007-Q4"
524,"WE","OCCUSE","2007-Q4"
207,"WE","URE","2007-Q4"
431,"WE","OTH","2007-Q4"
296,"MW","URE","2008-Q1"
288,"MW","OCCUSE","2008-Q1"
7050,"MW","RNTOCC","2008-Q1"
3156,"MW","YRVAC","2008-Q1"
549,"MW","SALE","2008-Q1"
821,"MW","OTH","2008-Q1"
25210,"MW","OCC","2008-Q1"
29306,"MW","TOTAL","2008-Q1"
1406,"MW","OFFMAR","2008-Q1"
4096,"MW","VACANT","2008-Q1"
958,"MW","RENT","2008-Q1"
244,"MW","RNTSLD","2008-Q1"
940,"MW","SEASON","2008-Q1"
18160,"MW","OWNOCC","2008-Q1"
7237,"NE","RNTOCC","2008-Q1"
1973,"NE","YRVAC","2008-Q1"
271,"NE","SALE","2008-Q1"
558,"NE","OTH","2008-Q1"
20507,"NE","OCC","2008-Q1"
23463,"NE","TOTAL","2008-Q1"
973,"NE","OFFMAR","2008-Q1"
2955,"NE","VACANT","2008-Q1"
577,"NE","RENT","2008-Q1"
151,"NE","RNTSLD","2008-Q1"
982,"NE","SEASON","2008-Q1"
13271,"NE","OWNOCC","2008-Q1"
226,"NE","OCCUSE","2008-Q1"
189,"NE","URE","2008-Q1"
28618,"SO","OWNOCC","2008-Q1"
488,"SO","URE","2008-Q1"
6156,"SO","YRVAC","2008-Q1"
12431,"SO","RNTOCC","2008-Q1"
955,"SO","SALE","2008-Q1"
1386,"SO","OTH","2008-Q1"
49056,"SO","TOTAL","2008-Q1"
41048,"SO","OCC","2008-Q1"
2861,"SO","OFFMAR","2008-Q1"
8008,"SO","VACANT","2008-Q1"
495,"SO","RNTSLD","2008-Q1"
1844,"SO","RENT","2008-Q1"
1852,"SO","SEASON","2008-Q1"
987,"SO","OCCUSE","2008-Q1"
2286,"US","SALE","2008-Q1"
3217,"US","OTH","2008-Q1"
111326,"US","OCC","2008-Q1"
129968,"US","TOTAL","2008-Q1"
6487,"US","OFFMAR","2008-Q1"
18642,"US","VACANT","2008-Q1"
4079,"US","RENT","2008-Q1"
1057,"US","RNTSLD","2008-Q1"
4733,"US","SEASON","2008-Q1"
75467,"US","OWNOCC","2008-Q1"
1210,"US","URE","2008-Q1"
2060,"US","OCCUSE","2008-Q1"
35859,"US","RNTOCC","2008-Q1"
13909,"US","YRVAC","2008-Q1"
559,"WE","OCCUSE","2008-Q1"
959,"WE","SEASON","2008-Q1"
15419,"WE","OWNOCC","2008-Q1"
236,"WE","URE","2008-Q1"
9141,"WE","RNTOCC","2008-Q1"
2623,"WE","YRVAC","2008-Q1"
511,"WE","SALE","2008-Q1"
452,"WE","OTH","2008-Q1"
24560,"WE","OCC","2008-Q1"
28142,"WE","TOTAL","2008-Q1"
1247,"WE","OFFMAR","2008-Q1"
3582,"WE","VACANT","2008-Q1"
699,"WE","RENT","2008-Q1"
166,"WE","RNTSLD","2008-Q1"
242,"MW","OCCUSE","2008-Q2"
769,"MW","OTH","2008-Q2"
7209,"MW","RNTOCC","2008-Q2"
2929,"MW","YRVAC","2008-Q2"
511,"MW","SALE","2008-Q2"
25464,"MW","OCC","2008-Q2"
29348,"MW","TOTAL","2008-Q2"
1251,"MW","OFFMAR","2008-Q2"
3883,"MW","VACANT","2008-Q2"
879,"MW","RENT","2008-Q2"
288,"MW","RNTSLD","2008-Q2"
955,"MW","SEASON","2008-Q2"
239,"MW","URE","2008-Q2"
18256,"MW","OWNOCC","2008-Q2"
1936,"NE","YRVAC","2008-Q2"
261,"NE","SALE","2008-Q2"
508,"NE","OTH","2008-Q2"
20548,"NE","OCC","2008-Q2"
23495,"NE","TOTAL","2008-Q2"
930,"NE","OFFMAR","2008-Q2"
2946,"NE","VACANT","2008-Q2"
573,"NE","RENT","2008-Q2"
172,"NE","RNTSLD","2008-Q2"
1010,"NE","SEASON","2008-Q2"
13419,"NE","OWNOCC","2008-Q2"
254,"NE","OCCUSE","2008-Q2"
169,"NE","URE","2008-Q2"
7129,"NE","RNTOCC","2008-Q2"
28772,"SO","OWNOCC","2008-Q2"
512,"SO","URE","2008-Q2"
6380,"SO","YRVAC","2008-Q2"
12192,"SO","RNTOCC","2008-Q2"
952,"SO","SALE","2008-Q2"
1471,"SO","OTH","2008-Q2"
49230,"SO","TOTAL","2008-Q2"
40963,"SO","OCC","2008-Q2"
3052,"SO","OFFMAR","2008-Q2"
8266,"SO","VACANT","2008-Q2"
1887,"SO","RENT","2008-Q2"
489,"SO","RNTSLD","2008-Q2"
1887,"SO","SEASON","2008-Q2"
1069,"SO","OCCUSE","2008-Q2"
3243,"US","OTH","2008-Q2"
111601,"US","OCC","2008-Q2"
130303,"US","TOTAL","2008-Q2"
6563,"US","OFFMAR","2008-Q2"
18701,"US","VACANT","2008-Q2"
4020,"US","RENT","2008-Q2"
1148,"US","RNTSLD","2008-Q2"
4796,"US","SEASON","2008-Q2"
75951,"US","OWNOCC","2008-Q2"
2147,"US","OCCUSE","2008-Q2"
1173,"US","URE","2008-Q2"
35650,"US","RNTOCC","2008-Q2"
13906,"US","YRVAC","2008-Q2"
2175,"US","SALE","2008-Q2"
945,"WE","SEASON","2008-Q2"
581,"WE","OCCUSE","2008-Q2"
15504,"WE","OWNOCC","2008-Q2"
253,"WE","URE","2008-Q2"
9121,"WE","RNTOCC","2008-Q2"
2661,"WE","YRVAC","2008-Q2"
450,"WE","SALE","2008-Q2"
495,"WE","OTH","2008-Q2"
24625,"WE","OCC","2008-Q2"
28231,"WE","TOTAL","2008-Q2"
1330,"WE","OFFMAR","2008-Q2"
3606,"WE","VACANT","2008-Q2"
200,"WE","RNTSLD","2008-Q2"
681,"WE","RENT","2008-Q2"
783,"MW","OTH","2008-Q3"
7188,"MW","RNTOCC","2008-Q3"
2925,"MW","YRVAC","2008-Q3"
556,"MW","SALE","2008-Q3"
25553,"MW","OCC","2008-Q3"
29380,"MW","TOTAL","2008-Q3"
1245,"MW","OFFMAR","2008-Q3"
3826,"MW","VACANT","2008-Q3"
847,"MW","RENT","2008-Q3"
277,"MW","RNTSLD","2008-Q3"
902,"MW","SEASON","2008-Q3"
18366,"MW","OWNOCC","2008-Q3"
243,"MW","URE","2008-Q3"
219,"MW","OCCUSE","2008-Q3"
288,"NE","SALE","2008-Q3"
513,"NE","OTH","2008-Q3"
20673,"NE","OCC","2008-Q3"
894,"NE","OFFMAR","2008-Q3"
23521,"NE","TOTAL","2008-Q3"
2849,"NE","VACANT","2008-Q3"
533,"NE","RENT","2008-Q3"
162,"NE","RNTSLD","2008-Q3"
971,"NE","SEASON","2008-Q3"
13306,"NE","OWNOCC","2008-Q3"
250,"NE","OCCUSE","2008-Q3"
130,"NE","URE","2008-Q3"
7367,"NE","RNTOCC","2008-Q3"
1877,"NE","YRVAC","2008-Q3"
28672,"SO","OWNOCC","2008-Q3"
481,"SO","URE","2008-Q3"
6416,"SO","YRVAC","2008-Q3"
12342,"SO","RNTOCC","2008-Q3"
922,"SO","SALE","2008-Q3"
1563,"SO","OTH","2008-Q3"
49382,"SO","TOTAL","2008-Q3"
41014,"SO","OCC","2008-Q3"
3130,"SO","OFFMAR","2008-Q3"
8368,"SO","VACANT","2008-Q3"
1887,"SO","RENT","2008-Q3"
477,"SO","RNTSLD","2008-Q3"
1952,"SO","SEASON","2008-Q3"
1086,"SO","OCCUSE","2008-Q3"
111939,"US","OCC","2008-Q3"
130590,"US","TOTAL","2008-Q3"
6464,"US","OFFMAR","2008-Q3"
18651,"US","VACANT","2008-Q3"
4018,"US","RENT","2008-Q3"
1144,"US","RNTSLD","2008-Q3"
4795,"US","SEASON","2008-Q3"
76019,"US","OWNOCC","2008-Q3"
2032,"US","OCCUSE","2008-Q3"
1064,"US","URE","2008-Q3"
35920,"US","RNTOCC","2008-Q3"
13856,"US","YRVAC","2008-Q3"
2230,"US","SALE","2008-Q3"
3368,"US","OTH","2008-Q3"
15675,"WE","OWNOCC","2008-Q3"
211,"WE","URE","2008-Q3"
9024,"WE","RNTOCC","2008-Q3"
2638,"WE","YRVAC","2008-Q3"
462,"WE","SALE","2008-Q3"
509,"WE","OTH","2008-Q3"
28307,"WE","TOTAL","2008-Q3"
24699,"WE","OCC","2008-Q3"
1196,"WE","OFFMAR","2008-Q3"
3608,"WE","VACANT","2008-Q3"
751,"WE","RENT","2008-Q3"
229,"WE","RNTSLD","2008-Q3"
970,"WE","SEASON","2008-Q3"
476,"WE","OCCUSE","2008-Q3"
29400,"MW","TOTAL","2008-Q4"
25408,"MW","OCC","2008-Q4"
18130,"MW","OWNOCC","2008-Q4"
7278,"MW","RNTOCC","2008-Q4"
3992,"MW","VACANT","2008-Q4"
3030,"MW","YRVAC","2008-Q4"
963,"MW","SEASON","2008-Q4"
872,"MW","RENT","2008-Q4"
555,"MW","SALE","2008-Q4"
212,"MW","RNTSLD","2008-Q4"
1391,"MW","OFFMAR","2008-Q4"
234,"MW","OCCUSE","2008-Q4"
315,"MW","URE","2008-Q4"
841,"MW","OTH","2008-Q4"
23547,"NE","TOTAL","2008-Q4"
20674,"NE","OCC","2008-Q4"
13221,"NE","OWNOCC","2008-Q4"
7453,"NE","RNTOCC","2008-Q4"
2873,"NE","VACANT","2008-Q4"
1907,"NE","YRVAC","2008-Q4"
966,"NE","SEASON","2008-Q4"
503,"NE","RENT","2008-Q4"
295,"NE","SALE","2008-Q4"
140,"NE","RNTSLD","2008-Q4"
969,"NE","OFFMAR","2008-Q4"
289,"NE","OCCUSE","2008-Q4"
183,"NE","URE","2008-Q4"
496,"NE","OTH","2008-Q4"
49490,"SO","TOTAL","2008-Q4"
41163,"SO","OCC","2008-Q4"
28712,"SO","OWNOCC","2008-Q4"
12451,"SO","RNTOCC","2008-Q4"
8327,"SO","VACANT","2008-Q4"
6404,"SO","YRVAC","2008-Q4"
1923,"SO","SEASON","2008-Q4"
1913,"SO","RENT","2008-Q4"
932,"SO","SALE","2008-Q4"
410,"SO","RNTSLD","2008-Q4"
3149,"SO","OFFMAR","2008-Q4"
996,"SO","OCCUSE","2008-Q4"
514,"SO","URE","2008-Q4"
1639,"SO","OTH","2008-Q4"
6857,"US","OFFMAR","2008-Q4"
130797,"US","TOTAL","2008-Q4"
18973,"US","VACANT","2008-Q4"
4138,"US","RENT","2008-Q4"
955,"US","RNTSLD","2008-Q4"
4796,"US","SEASON","2008-Q4"
75465,"US","OWNOCC","2008-Q4"
2070,"US","OCCUSE","2008-Q4"
1245,"US","URE","2008-Q4"
36358,"US","RNTOCC","2008-Q4"
2228,"US","SALE","2008-Q4"
14177,"US","YRVAC","2008-Q4"
3542,"US","OTH","2008-Q4"
111823,"US","OCC","2008-Q4"
28359,"WE","TOTAL","2008-Q4"
24579,"WE","OCC","2008-Q4"
15402,"WE","OWNOCC","2008-Q4"
9177,"WE","RNTOCC","2008-Q4"
3780,"WE","VACANT","2008-Q4"
2836,"WE","YRVAC","2008-Q4"
944,"WE","SEASON","2008-Q4"
849,"WE","RENT","2008-Q4"
445,"WE","SALE","2008-Q4"
194,"WE","RNTSLD","2008-Q4"
1348,"WE","OFFMAR","2008-Q4"
551,"WE","OCCUSE","2008-Q4"
232,"WE","URE","2008-Q4"
566,"WE","OTH","2008-Q4"
186,"MW","RNTSLD","2009-Q1"
989,"MW","SEASON","2009-Q1"
17995,"MW","OWNOCC","2009-Q1"
292,"MW","URE","2009-Q1"
287,"MW","OCCUSE","2009-Q1"
7451,"MW","RNTOCC","2009-Q1"
2984,"MW","YRVAC","2009-Q1"
499,"MW","SALE","2009-Q1"
869,"MW","OTH","2009-Q1"
25447,"MW","OCC","2009-Q1"
29418,"MW","TOTAL","2009-Q1"
1447,"MW","OFFMAR","2009-Q1"
3972,"MW","VACANT","2009-Q1"
850,"MW","RENT","2009-Q1"
13112,"NE","OWNOCC","2009-Q1"
276,"NE","OCCUSE","2009-Q1"
176,"NE","URE","2009-Q1"
7475,"NE","RNTOCC","2009-Q1"
1981,"NE","YRVAC","2009-Q1"
258,"NE","SALE","2009-Q1"
562,"NE","OTH","2009-Q1"
20587,"NE","OCC","2009-Q1"
23573,"NE","TOTAL","2009-Q1"
1014,"NE","OFFMAR","2009-Q1"
2985,"NE","VACANT","2009-Q1"
561,"NE","RENT","2009-Q1"
149,"NE","RNTSLD","2009-Q1"
1004,"NE","SEASON","2009-Q1"
1890,"SO","RENT","2009-Q1"
413,"SO","RNTSLD","2009-Q1"
1963,"SO","SEASON","2009-Q1"
1045,"SO","OCCUSE","2009-Q1"
28716,"SO","OWNOCC","2009-Q1"
566,"SO","URE","2009-Q1"
6366,"SO","YRVAC","2009-Q1"
12552,"SO","RNTOCC","2009-Q1"
907,"SO","SALE","2009-Q1"
1544,"SO","OTH","2009-Q1"
49597,"SO","TOTAL","2009-Q1"
41268,"SO","OCC","2009-Q1"
3156,"SO","OFFMAR","2009-Q1"
8329,"SO","VACANT","2009-Q1"
2133,"US","OCCUSE","2009-Q1"
1294,"US","URE","2009-Q1"
36610,"US","RNTOCC","2009-Q1"
14220,"US","YRVAC","2009-Q1"
2123,"US","SALE","2009-Q1"
3559,"US","OTH","2009-Q1"
111862,"US","OCC","2009-Q1"
6987,"US","OFFMAR","2009-Q1"
131001,"US","TOTAL","2009-Q1"
19137,"US","VACANT","2009-Q1"
4170,"US","RENT","2009-Q1"
941,"US","RNTSLD","2009-Q1"
4918,"US","SEASON","2009-Q1"
75252,"US","OWNOCC","2009-Q1"
3851,"WE","VACANT","2009-Q1"
193,"WE","RNTSLD","2009-Q1"
869,"WE","RENT","2009-Q1"
525,"WE","OCCUSE","2009-Q1"
962,"WE","SEASON","2009-Q1"
15429,"WE","OWNOCC","2009-Q1"
260,"WE","URE","2009-Q1"
9132,"WE","RNTOCC","2009-Q1"
2890,"WE","YRVAC","2009-Q1"
459,"WE","SALE","2009-Q1"
584,"WE","OTH","2009-Q1"
24561,"WE","OCC","2009-Q1"
28413,"WE","TOTAL","2009-Q1"
1370,"WE","OFFMAR","2009-Q1"
214,"MW","OCCUSE","2009-Q2"
983,"MW","SEASON","2009-Q2"
239,"MW","URE","2009-Q2"
18036,"MW","OWNOCC","2009-Q2"
7530,"MW","RNTOCC","2009-Q2"
2890,"MW","YRVAC","2009-Q2"
450,"MW","SALE","2009-Q2"
831,"MW","OTH","2009-Q2"
25567,"MW","OCC","2009-Q2"
29439,"MW","TOTAL","2009-Q2"
1285,"MW","OFFMAR","2009-Q2"
3872,"MW","VACANT","2009-Q2"
893,"MW","RENT","2009-Q2"
261,"MW","RNTSLD","2009-Q2"
13315,"NE","OWNOCC","2009-Q2"
142,"NE","URE","2009-Q2"
227,"NE","OCCUSE","2009-Q2"
7405,"NE","RNTOCC","2009-Q2"
1905,"NE","YRVAC","2009-Q2"
269,"NE","SALE","2009-Q2"
554,"NE","OTH","2009-Q2"
20720,"NE","OCC","2009-Q2"
23597,"NE","TOTAL","2009-Q2"
922,"NE","OFFMAR","2009-Q2"
2875,"NE","VACANT","2009-Q2"
569,"NE","RENT","2009-Q2"
146,"NE","RNTSLD","2009-Q2"
970,"NE","SEASON","2009-Q2"
1813,"SO","SEASON","2009-Q2"
1048,"SO","OCCUSE","2009-Q2"
29033,"SO","OWNOCC","2009-Q2"
519,"SO","URE","2009-Q2"
6401,"SO","YRVAC","2009-Q2"
12460,"SO","RNTOCC","2009-Q2"
811,"SO","SALE","2009-Q2"
1524,"SO","OTH","2009-Q2"
49706,"SO","TOTAL","2009-Q2"
41493,"SO","OCC","2009-Q2"
3091,"SO","OFFMAR","2009-Q2"
8214,"SO","VACANT","2009-Q2"
2038,"SO","RENT","2009-Q2"
461,"SO","RNTSLD","2009-Q2"
36644,"US","RNTOCC","2009-Q2"
14130,"US","YRVAC","2009-Q2"
1921,"US","SALE","2009-Q2"
3531,"US","OTH","2009-Q2"
112453,"US","OCC","2009-Q2"
131207,"US","TOTAL","2009-Q2"
6712,"US","OFFMAR","2009-Q2"
18752,"US","VACANT","2009-Q2"
4415,"US","RENT","2009-Q2"
1083,"US","RNTSLD","2009-Q2"
4623,"US","SEASON","2009-Q2"
75809,"US","OWNOCC","2009-Q2"
1173,"US","URE","2009-Q2"
2009,"US","OCCUSE","2009-Q2"
3791,"WE","VACANT","2009-Q2"
915,"WE","RENT","2009-Q2"
216,"WE","RNTSLD","2009-Q2"
857,"WE","SEASON","2009-Q2"
520,"WE","OCCUSE","2009-Q2"
15424,"WE","OWNOCC","2009-Q2"
272,"WE","URE","2009-Q2"
9248,"WE","RNTOCC","2009-Q2"
2934,"WE","YRVAC","2009-Q2"
390,"WE","SALE","2009-Q2"
622,"WE","OTH","2009-Q2"
24672,"WE","OCC","2009-Q2"
28465,"WE","TOTAL","2009-Q2"
1414,"WE","OFFMAR","2009-Q2"
7261,"MW","RNTOCC","2009-Q3"
18335,"MW","OWNOCC","2009-Q3"
243,"MW","URE","2009-Q3"
202,"MW","OCCUSE","2009-Q3"
2917,"MW","YRVAC","2009-Q3"
490,"MW","SALE","2009-Q3"
813,"MW","OTH","2009-Q3"
25596,"MW","OCC","2009-Q3"
29456,"MW","TOTAL","2009-Q3"
1258,"MW","OFFMAR","2009-Q3"
3859,"MW","VACANT","2009-Q3"
912,"MW","RENT","2009-Q3"
256,"MW","RNTSLD","2009-Q3"
942,"MW","SEASON","2009-Q3"
276,"NE","OCCUSE","2009-Q3"
136,"NE","URE","2009-Q3"
7438,"NE","RNTOCC","2009-Q3"
1992,"NE","YRVAC","2009-Q3"
275,"NE","SALE","2009-Q3"
518,"NE","OTH","2009-Q3"
20677,"NE","OCC","2009-Q3"
23615,"NE","TOTAL","2009-Q3"
930,"NE","OFFMAR","2009-Q3"
2937,"NE","VACANT","2009-Q3"
612,"NE","RENT","2009-Q3"
174,"NE","RNTSLD","2009-Q3"
945,"NE","SEASON","2009-Q3"
13239,"NE","OWNOCC","2009-Q3"
1875,"SO","SEASON","2009-Q3"
1064,"SO","OCCUSE","2009-Q3"
28926,"SO","OWNOCC","2009-Q3"
505,"SO","URE","2009-Q3"
6449,"SO","YRVAC","2009-Q3"
12547,"SO","RNTOCC","2009-Q3"
844,"SO","SALE","2009-Q3"
1520,"SO","OTH","2009-Q3"
49798,"SO","TOTAL","2009-Q3"
41473,"SO","OCC","2009-Q3"
3089,"SO","OFFMAR","2009-Q3"
8324,"SO","VACANT","2009-Q3"
400,"SO","RNTSLD","2009-Q3"
2116,"SO","RENT","2009-Q3"
36439,"US","RNTOCC","2009-Q3"
14342,"US","YRVAC","2009-Q3"
2000,"US","SALE","2009-Q3"
3429,"US","OTH","2009-Q3"
112381,"US","OCC","2009-Q3"
131375,"US","TOTAL","2009-Q3"
6643,"US","OFFMAR","2009-Q3"
18996,"US","VACANT","2009-Q3"
4625,"US","RENT","2009-Q3"
1073,"US","RNTSLD","2009-Q3"
4654,"US","SEASON","2009-Q3"
75942,"US","OWNOCC","2009-Q3"
1143,"US","URE","2009-Q3"
2071,"US","OCCUSE","2009-Q3"
984,"WE","RENT","2009-Q3"
243,"WE","RNTSLD","2009-Q3"
892,"WE","SEASON","2009-Q3"
528,"WE","OCCUSE","2009-Q3"
15442,"WE","OWNOCC","2009-Q3"
259,"WE","URE","2009-Q3"
9194,"WE","RNTOCC","2009-Q3"
2982,"WE","YRVAC","2009-Q3"
390,"WE","SALE","2009-Q3"
578,"WE","OTH","2009-Q3"
24635,"WE","OCC","2009-Q3"
28508,"WE","TOTAL","2009-Q3"
1365,"WE","OFFMAR","2009-Q3"
3874,"WE","VACANT","2009-Q3"
25536,"MW","OCC","2009-Q4"
18201,"MW","OWNOCC","2009-Q4"
7335,"MW","RNTOCC","2009-Q4"
3930,"MW","VACANT","2009-Q4"
2997,"MW","YRVAC","2009-Q4"
933,"MW","SEASON","2009-Q4"
938,"MW","RENT","2009-Q4"
535,"MW","SALE","2009-Q4"
191,"MW","RNTSLD","2009-Q4"
1333,"MW","OFFMAR","2009-Q4"
265,"MW","OCCUSE","2009-Q4"
277,"MW","URE","2009-Q4"
791,"MW","OTH","2009-Q4"
23626,"NE","TOTAL","2009-Q4"
20670,"NE","OCC","2009-Q4"
13202,"NE","OWNOCC","2009-Q4"
7468,"NE","RNTOCC","2009-Q4"
2956,"NE","VACANT","2009-Q4"
1989,"NE","YRVAC","2009-Q4"
967,"NE","SEASON","2009-Q4"
587,"NE","RENT","2009-Q4"
262,"NE","SALE","2009-Q4"
154,"NE","RNTSLD","2009-Q4"
986,"NE","OFFMAR","2009-Q4"
315,"NE","OCCUSE","2009-Q4"
156,"NE","URE","2009-Q4"
516,"NE","OTH","2009-Q4"
49863,"SO","TOTAL","2009-Q4"
41594,"SO","OCC","2009-Q4"
28754,"SO","OWNOCC","2009-Q4"
12840,"SO","RNTOCC","2009-Q4"
8269,"SO","VACANT","2009-Q4"
6407,"SO","YRVAC","2009-Q4"
1862,"SO","SEASON","2009-Q4"
2061,"SO","RENT","2009-Q4"
877,"SO","SALE","2009-Q4"
355,"SO","RNTSLD","2009-Q4"
3115,"SO","OFFMAR","2009-Q4"
1003,"SO","OCCUSE","2009-Q4"
480,"SO","URE","2009-Q4"
1632,"SO","OTH","2009-Q4"
14348,"US","YRVAC","2009-Q4"
2100,"US","SALE","2009-Q4"
3520,"US","OTH","2009-Q4"
112485,"US","OCC","2009-Q4"
131490,"US","TOTAL","2009-Q4"
6832,"US","OFFMAR","2009-Q4"
19006,"US","VACANT","2009-Q4"
4505,"US","RENT","2009-Q4"
909,"US","RNTSLD","2009-Q4"
4658,"US","SEASON","2009-Q4"
75537,"US","OWNOCC","2009-Q4"
2135,"US","OCCUSE","2009-Q4"
1178,"US","URE","2009-Q4"
36948,"US","RNTOCC","2009-Q4"
28535,"WE","TOTAL","2009-Q4"
24685,"WE","OCC","2009-Q4"
15380,"WE","OWNOCC","2009-Q4"
9305,"WE","RNTOCC","2009-Q4"
3849,"WE","VACANT","2009-Q4"
2953,"WE","YRVAC","2009-Q4"
896,"WE","SEASON","2009-Q4"
919,"WE","RENT","2009-Q4"
426,"WE","SALE","2009-Q4"
210,"WE","RNTSLD","2009-Q4"
1398,"WE","OFFMAR","2009-Q4"
553,"WE","OCCUSE","2009-Q4"
265,"WE","URE","2009-Q4"
581,"WE","OTH","2009-Q4"
4046,"MW","VACANT","2010-Q1"
927,"MW","RENT","2010-Q1"
199,"MW","RNTSLD","2010-Q1"
962,"MW","SEASON","2010-Q1"
313,"MW","URE","2010-Q1"
283,"MW","OCCUSE","2010-Q1"
7404,"MW","RNTOCC","2010-Q1"
478,"MW","SALE","2010-Q1"
882,"MW","OTH","2010-Q1"
1480,"MW","OFFMAR","2010-Q1"
132,"NE","RNTSLD","2010-Q1"
1012,"NE","SEASON","2010-Q1"
332,"NE","OCCUSE","2010-Q1"
144,"NE","URE","2010-Q1"
244,"NE","SALE","2010-Q1"
575,"NE","OTH","2010-Q1"
1050,"NE","OFFMAR","2010-Q1"
13265,"NE","OWNOCC","2010-Q1"
29467,"MW","TOTAL","2009-Q4"
29478,"MW","TOTAL","2010-Q1"
25432,"MW","OCC","2010-Q1"
18027,"MW","OWNOCC","2010-Q1"
3084,"MW","YRVAC","2010-Q1"
600,"NE","RENT","2010-Q1"
7342,"NE","RNTOCC","2010-Q1"
3037,"NE","VACANT","2010-Q1"
2025,"NE","YRVAC","2010-Q1"
23643,"NE","TOTAL","2010-Q1"
20607,"NE","OCC","2010-Q1"
1980,"SO","RENT","2010-Q1"
339,"SO","RNTSLD","2010-Q1"
1042,"SO","OCCUSE","2010-Q1"
565,"SO","URE","2010-Q1"
849,"SO","SALE","2010-Q1"
1652,"SO","OTH","2010-Q1"
1807,"SO","SEASON","2010-Q1"
28858,"SO","OWNOCC","2010-Q1"
12838,"SO","RNTOCC","2010-Q1"
8235,"SO","VACANT","2010-Q1"
3260,"SO","OFFMAR","2010-Q1"
846,"US","RNTSLD","2010-Q1"
1297,"US","URE","2010-Q1"
3646,"US","OTH","2010-Q1"
4451,"US","RENT","2010-Q1"
2007,"US","SALE","2010-Q1"
14471,"US","YRVAC","2010-Q1"
7169,"US","OFFMAR","2010-Q1"
2225,"US","OCCUSE","2010-Q1"
436,"WE","SALE","2010-Q1"
537,"WE","OTH","2010-Q1"
177,"WE","RNTSLD","2010-Q1"
944,"WE","RENT","2010-Q1"
567,"WE","OCCUSE","2010-Q1"
1379,"WE","OFFMAR","2010-Q1"
49930,"SO","TOTAL","2010-Q1"
41695,"SO","OCC","2010-Q1"
6428,"SO","YRVAC","2010-Q1"
131626,"US","TOTAL","2010-Q1"
112500,"US","OCC","2010-Q1"
75480,"US","OWNOCC","2010-Q1"
37020,"US","RNTOCC","2010-Q1"
19126,"US","VACANT","2010-Q1"
4655,"US","SEASON","2010-Q1"
2934,"WE","YRVAC","2010-Q1"
874,"WE","SEASON","2010-Q1"
275,"WE","URE","2010-Q1"
28575,"WE","TOTAL","2010-Q1"
24766,"WE","OCC","2010-Q1"
15330,"WE","OWNOCC","2010-Q1"
9436,"WE","RNTOCC","2010-Q1"
3808,"WE","VACANT","2010-Q1"
3917,"MW","VACANT","2010-Q2"
963,"MW","RENT","2010-Q2"
228,"MW","RNTSLD","2010-Q2"
831,"MW","SEASON","2010-Q2"
276,"MW","URE","2010-Q2"
267,"MW","OCCUSE","2010-Q2"
7456,"MW","RNTOCC","2010-Q2"
3086,"MW","YRVAC","2010-Q2"
475,"MW","SALE","2010-Q2"
875,"MW","OTH","2010-Q2"
1420,"MW","OFFMAR","2010-Q2"
